source,target,type,weight
134130,143599,undirected,0.23943417049918972
134130,25908,undirected,0.31747471573310804
134130,183441,undirected,0.16793201166420318
134130,6063,undirected,0.21807351008405812
134130,143239,undirected,0.19017672950107656
134130,101303,undirected,0.125
134130,183557,undirected,0.08899564084625637
134130,198265,undirected,0.30105090404285123
134130,5437,undirected,0.17936823499886284
134130,90249,undirected,0.3808892609366352
134130,8983,undirected,0.19126640072458462
134130,133001,undirected,0.30971944395079515
134130,187245,undirected,0.154083923371992
134130,761,undirected,0.2229648432805807
134130,135033,undirected,0.08333333333333333
134130,171207,undirected,0.22276231316640313
134130,70992,undirected,0.30413394432703733
134130,197955,undirected,0.125
134130,164481,undirected,0.3715470094165081
134130,7377,undirected,0.2186779442164819
134130,55112,undirected,0.15455775024083784
134130,27626,undirected,0.16495739866523085
134130,56775,undirected,0.23752735612802425
134130,2738,undirected,0.19703687322875563
134130,65660,undirected,0.23448433692653697
134130,42385,undirected,0.18370124309401437
134130,167068,undirected,0.125
134130,49,undirected,0.20321553991701954
134130,163557,undirected,0.16666666666666666
134130,91199,undirected,0.2266520880137348
134130,7831,undirected,0.11380056828305729
134130,147336,undirected,0.15868978361907984
134130,3153,undirected,0.17402375662229316
134130,105357,undirected,0.21558722225451815
134130,140836,undirected,0.125
134130,72844,undirected,0.1301582746911937
134130,149618,undirected,0.2
134130,81049,undirected,0.16666666666666666
134130,5066,undirected,0.23591340740367625
134130,204152,undirected,0.125
134130,160836,undirected,0.1
134130,91529,undirected,0.16182505892391777
134130,64983,undirected,0.19245655411572393
134130,58334,undirected,0.21655874202388972
134130,32211,undirected,0.1256724536890716
134130,173611,undirected,0.125
134130,171215,undirected,0.1
134130,4475,undirected,0.16905661417140522
134130,194750,undirected,0.07142857142857142
134130,91304,undirected,0.1980449188524373
134130,177689,undirected,0.1578659559928065
134130,198551,undirected,0.125
134130,48043,undirected,0.18856730938847296
134130,185617,undirected,0.125
134130,52967,undirected,0.29684485534092364
134130,197721,undirected,0.125
134130,2051,undirected,0.15433952568642825
134130,91191,undirected,0.2186377577999794
134130,190525,undirected,0.2221028762296065
134130,122290,undirected,0.125
134130,42681,undirected,0.31956177054203705
134130,39048,undirected,0.125
134130,81736,undirected,0.16666666666666666
134130,110453,undirected,0.314717272079663
134130,151,undirected,0.157233060630629
134130,37957,undirected,0.16666666666666666
134130,6641,undirected,0.2910316988354224
134130,173545,undirected,0.125
134130,192645,undirected,0.1
134130,5028,undirected,0.27123848542723067
134130,40752,undirected,0.125
134130,72265,undirected,0.125
134130,128153,undirected,0.21790681682020446
134130,161012,undirected,0.1
134130,181123,undirected,0.14576203620306538
134130,69542,undirected,0.41482026942358197
134130,128488,undirected,0.15525705975633108
134130,165801,undirected,0.14907119849998599
134130,176409,undirected,0.1
134130,107130,undirected,0.3089320629032416
134130,133235,undirected,0.16666666666666666
134130,84098,undirected,0.16666666666666666
134130,121061,undirected,0.16666666666666666
134130,177275,undirected,0.13333333333333333
134130,196125,undirected,0.1
134130,6989,undirected,0.1829158908510047
134130,104841,undirected,0.19358172301347668
134130,7341,undirected,0.16595468858519077
134130,204568,undirected,0.1
134130,58107,undirected,0.18367402950899028
134130,4951,undirected,0.4496751193479659
134130,193405,undirected,0.21392243114531084
134130,3783,undirected,0.22917694204686087
134130,102171,undirected,0.125
134130,157124,undirected,0.22018448178762196
134130,112729,undirected,0.16632529015269187
134130,277,undirected,0.307899762303512
134130,52413,undirected,0.1643989873053573
134130,2396,undirected,0.1893167950371508
134130,137757,undirected,0.13199326582148885
134130,55814,undirected,0.3160339369914032
134130,115242,undirected,0.1
134130,170461,undirected,0.16666666666666666
134130,138702,undirected,0.13603635422329124
134130,112811,undirected,0.20272069569148882
134130,30810,undirected,0.18894139519584363
134130,85796,undirected,0.15240658776044763
134130,102025,undirected,0.1
134130,130482,undirected,0.11237660616927157
134130,97254,undirected,0.16666666666666666
134130,554,undirected,0.1
134130,176355,undirected,0.46980921242929624
134130,116720,undirected,0.3910738993527663
134130,167522,undirected,0.21439196027505153
134130,155076,undirected,0.21422058182357195
134130,87298,undirected,0.23839386849077443
134130,183661,undirected,0.21197855870978258
134130,159303,undirected,0.1735264020984512
134130,158092,undirected,0.20560552645178015
134130,111659,undirected,0.15794768430061049
134130,194034,undirected,0.25
134130,2054,undirected,0.31671538844348673
134130,80083,undirected,0.2933734811061047
134130,141158,undirected,0.125
134130,193894,undirected,0.20457697489691598
134130,7266,undirected,0.16418216952770123
134130,153887,undirected,0.1
134130,69704,undirected,0.11308231789041567
134130,186435,undirected,0.1754116038614058
134130,118202,undirected,0.14969741104295106
134130,3082,undirected,0.19120331837360593
134130,2624,undirected,0.20299523595452504
134130,61646,undirected,0.18460051546391754
134130,69729,undirected,0.1111111111111111
134130,52287,undirected,0.26994953617025014
134130,88374,undirected,0.2431017218329575
134130,154262,undirected,0.18371867672574402
134130,159329,undirected,0.16666666666666666
134130,162004,undirected,0.17239101867720752
134130,153632,undirected,0.16666666666666666
134130,192547,undirected,0.12255933265480037
134130,68959,undirected,0.3626872135195871
134130,256,undirected,0.2273555808244755
134130,2001,undirected,0.16094655149251857
134130,127126,undirected,0.125
134130,51486,undirected,0.19535624051686104
134130,93563,undirected,0.1890680188972021
134130,69644,undirected,0.11684918699389779
134130,176265,undirected,0.13012992703220758
134130,206825,undirected,0.1
134130,196351,undirected,0.125
134130,122276,undirected,0.125
134130,154,undirected,0.3032394227027818
134130,161990,undirected,0.22188007849009164
134130,134029,undirected,0.25
134130,178877,undirected,0.18412686578200016
134130,113350,undirected,0.38148357207391503
134130,199970,undirected,0.2222222222222222
134130,51380,undirected,0.17426583990627412
134130,71677,undirected,0.125
134130,50253,undirected,0.125
134130,142797,undirected,0.21267208987410524
134130,197557,undirected,0.14757295747452437
134130,58803,undirected,0.1613096686846709
134130,183055,undirected,0.21803409371480947
134130,108928,undirected,0.18829836314399434
134130,117196,undirected,0.1
134130,8927,undirected,0.1586424745010674
134130,176945,undirected,0.22188007849009164
134130,6534,undirected,0.46065432290160924
134130,7937,undirected,0.3071447549783977
134130,134372,undirected,0.125
134130,74688,undirected,0.18919374739378741
134130,2507,undirected,0.18465379215040148
134130,137616,undirected,0.14846212874659528
134130,33669,undirected,0.4596750699360595
134130,3965,undirected,0.2121637074728968
134130,4078,undirected,0.21205026976124608
134130,109602,undirected,0.125
134130,8968,undirected,0.129741963136459
134130,83232,undirected,0.125
134130,193363,undirected,0.1793184505490639
134130,7988,undirected,0.2115263278890413
134130,72113,undirected,0.2215676634447959
134130,3755,undirected,0.2367388069047851
134130,31437,undirected,0.2994268670047306
134130,57017,undirected,0.25
134130,176685,undirected,0.21558722225451815
134130,189117,undirected,0.11026440374885327
134130,168962,undirected,0.21290440244793254
134130,81142,undirected,0.13294059806687755
134130,134881,undirected,0.31724887888015585
134130,1366,undirected,0.31256470320964197
134130,53152,undirected,0.1
134130,188189,undirected,0.1900063102053186
134130,189459,undirected,0.16666666666666666
134130,3433,undirected,0.17927553643867933
134130,4810,undirected,0.16666666666666666
134130,139397,undirected,0.1
134130,176903,undirected,0.16537964611894462
134130,6382,undirected,0.22185129014884902
134130,202433,undirected,0.08337959964577153
134130,3951,undirected,0.16666666666666666
134130,157371,undirected,0.1
134130,157116,undirected,0.125
134130,165529,undirected,0.21998877636914807
134130,25866,undirected,0.14903270683887765
134130,4917,undirected,0.24822173016180546
134130,199155,undirected,0.13333333333333333
134130,147432,undirected,0.18121127546444715
134130,5146,undirected,0.15864137416241986
134130,4196,undirected,0.1
134130,6820,undirected,0.18549603199435064
134130,69356,undirected,0.13142940794848493
134130,780,undirected,0.3859316511587959
134130,50821,undirected,0.1
134130,32799,undirected,0.125
134130,133547,undirected,0.16666666666666666
134130,197353,undirected,0.08333333333333333
134130,63853,undirected,0.3726587772720135
134130,144312,undirected,0.1736375934470791
134130,175669,undirected,0.22641478520360692
134130,198901,undirected,0.16666666666666666
134130,157365,undirected,0.1436340090460529
134130,100442,undirected,0.14659959392577168
134130,139233,undirected,0.125
134130,3266,undirected,0.14473117438656227
134130,157106,undirected,0.15447698500795745
134130,173791,undirected,0.1
134130,106423,undirected,0.1
134130,47484,undirected,0.18500249347578868
134130,133349,undirected,0.2579790476302991
134130,42638,undirected,0.125
134130,58246,undirected,0.2859771308335132
134130,47538,undirected,0.13463043984799947
134130,151487,undirected,0.1
134130,77947,undirected,0.125
134130,138724,undirected,0.1
134130,183435,undirected,0.16066543636767897
134130,139655,undirected,0.1591140195321504
134130,5854,undirected,0.1497932387118738
134130,179779,undirected,0.22980645221797094
134130,3536,undirected,0.18457568149214387
134130,183847,undirected,0.16604009803261383
134130,178345,undirected,0.22162971635368126
134130,81791,undirected,0.3037150895240605
134130,90719,undirected,0.3103324501247137
134130,919,undirected,0.1594203112167257
134130,6016,undirected,0.3201392620150552
134130,194448,undirected,0.2425017482482098
134130,1615,undirected,0.6338413802510383
134130,3509,undirected,0.24295632895188754
134130,104335,undirected,0.125
134130,87790,undirected,0.15383088353225702
134130,107987,undirected,0.19629909152447278
134130,45880,undirected,0.23336592664827396
134130,190835,undirected,0.16666666666666666
134130,197311,undirected,0.19338076916709301
177689,128677,undirected,0.125
177689,79663,undirected,0.1
177689,177469,undirected,0.1847580934055449
177689,61449,undirected,0.1496575693364739
177689,130182,undirected,0.1
177689,25778,undirected,0.4441610130626751
177689,130750,undirected,0.125
177689,186057,undirected,0.16666666666666666
177689,198009,undirected,0.08333333333333333
177689,4821,undirected,0.17005499780194966
177689,98913,undirected,0.16666666666666666
177689,159749,undirected,0.125
177689,173035,undirected,0.1
177689,86023,undirected,0.1837867610286763
177689,174457,undirected,0.32925432177635633
177689,158404,undirected,0.125
177689,170945,undirected,0.717214109800623
177689,172251,undirected,0.12076190815785676
177689,136812,undirected,0.08333333333333333
177689,6611,undirected,0.23283668810986036
177689,1968,undirected,0.18955700830793298
177689,187793,undirected,0.125
177689,8947,undirected,0.6814587161771701
177689,187489,undirected,0.125
177689,192623,undirected,0.125
177689,183863,undirected,0.125
177689,7086,undirected,0.15952125465686695
177689,88129,undirected,0.32136071720292186
177689,201282,undirected,0.125
177689,5294,undirected,0.36321525778661357
177689,54605,undirected,0.21621574672506297
177689,77189,undirected,0.10849779616089801
177689,3379,undirected,0.20063173057027103
177689,166820,undirected,0.125
177689,174243,undirected,0.14751883955745404
177689,3504,undirected,0.19352475116397605
177689,171663,undirected,0.1322876296301938
177689,189775,undirected,0.25
177689,5963,undirected,0.20999704585657644
177689,116519,undirected,0.3681258714839093
177689,106468,undirected,0.1
177689,149584,undirected,0.1332037646583416
177689,68194,undirected,0.2197160704243715
177689,60546,undirected,0.125
177689,8685,undirected,0.1
177689,1816,undirected,0.15739759686257243
177689,147460,undirected,0.08333333333333333
177689,3950,undirected,0.2279793466236174
177689,145228,undirected,0.125
177689,72,undirected,0.1709596889498418
177689,189909,undirected,0.08333333333333333
177689,197207,undirected,0.46156593758122005
177689,1082,undirected,0.2169387273712846
177689,70344,undirected,0.15971421833825808
177689,106059,undirected,0.1
177689,198457,undirected,0.125
177689,31165,undirected,0.3
177689,183605,undirected,0.1023877429370092
177689,1409,undirected,0.11075689367234708
177689,1979,undirected,0.20057999874846777
177689,1228,undirected,0.2411720011888248
177689,92522,undirected,0.125
177689,116102,undirected,0.125
177689,171339,undirected,0.16666666666666666
177689,96693,undirected,0.22520682953425183
177689,184655,undirected,0.1
177689,4472,undirected,0.33289588782552954
177689,125589,undirected,0.1
177689,668,undirected,0.23373066324808767
177689,197297,undirected,0.16571819231996815
177689,5235,undirected,0.13617002386892352
177689,170731,undirected,0.125
177689,127565,undirected,0.18251062165635704
177689,78934,undirected,0.25298221281347033
177689,191775,undirected,0.16093595372409353
177689,86626,undirected,0.15474611514754322
177689,61009,undirected,0.18365392058836355
177689,144048,undirected,0.125
177689,137767,undirected,0.1
177689,100717,undirected,0.08333333333333333
177689,183457,undirected,0.13420639905937376
177689,84985,undirected,0.26148818018424536
177689,116869,undirected,0.1
177689,161052,undirected,0.1
177689,753,undirected,0.08333333333333333
177689,185611,undirected,0.16598220107795064
177689,201733,undirected,0.16499158227686106
177689,99126,undirected,0.125
177689,83560,undirected,0.2647759698414272
177689,184061,undirected,0.125
177689,179653,undirected,0.125
177689,122048,undirected,0.16666666666666666
177689,193049,undirected,0.10999438818457404
177689,72980,undirected,0.13294059806687755
177689,154458,undirected,0.1
177689,141998,undirected,0.07142857142857142
177689,6170,undirected,0.1111111111111111
177689,189203,undirected,0.27138976510935237
177689,192999,undirected,0.13312051063847863
177689,206293,undirected,0.11023963796102461
177689,337,undirected,0.23842139200182313
177689,3519,undirected,0.11028404158146901
177689,63826,undirected,0.3300785343523853
177689,49200,undirected,0.10940258511629336
177689,6243,undirected,0.2628878362807836
177689,79523,undirected,0.2932603179974239
177689,49856,undirected,0.2630383796885717
177689,4209,undirected,0.125
177689,193031,undirected,0.1
177689,192323,undirected,0.125
177689,126997,undirected,0.125
177689,45525,undirected,0.16617574758359693
177689,27838,undirected,0.45709587267379864
177689,201600,undirected,0.125
177689,78903,undirected,0.3928396791679651
177689,143599,undirected,0.19424843349459042
177689,25908,undirected,0.08333333333333333
177689,6063,undirected,0.4544902364028117
177689,146352,undirected,0.125
177689,143239,undirected,0.1662277821252195
177689,147448,undirected,0.125
177689,183557,undirected,0.25820728632249534
177689,5437,undirected,0.13541666666666666
177689,126227,undirected,0.125
177689,90249,undirected,0.12912429664312186
177689,71732,undirected,0.1
177689,8983,undirected,0.1540975949731789
177689,135033,undirected,0.16666666666666666
177689,70992,undirected,0.2176590294304296
177689,197955,undirected,0.1332074877806746
177689,164677,undirected,0.125
177689,164481,undirected,0.12360363317755285
177689,7377,undirected,0.13074409009212268
177689,55112,undirected,0.08333333333333333
177689,2738,undirected,0.1659003790827993
177689,65660,undirected,0.2114162467362687
177689,42385,undirected,0.11079601338740144
177689,163557,undirected,0.1607939702062887
177689,91199,undirected,0.1840876448511708
177689,7831,undirected,0.14285714285714285
177689,147336,undirected,0.12309794485224208
177689,105357,undirected,0.125
177689,72844,undirected,0.1103448275862069
177689,184339,undirected,0.2
177689,149618,undirected,0.07142857142857142
177689,5066,undirected,0.16828270282853364
177689,126305,undirected,0.25
177689,204152,undirected,0.11433239009500587
177689,121300,undirected,0.125
177689,160836,undirected,0.2639865316429777
177689,169180,undirected,0.1746338682839249
177689,182767,undirected,0.100981060635594
177689,118185,undirected,0.1
177689,64983,undirected,0.3695318948765196
177689,58334,undirected,0.14947658060612629
177689,113769,undirected,0.18347274276451891
177689,27473,undirected,0.35782529463441587
177689,32211,undirected,0.2837734914469261
177689,44972,undirected,0.171733624480206
177689,1997,undirected,0.4769457435582944
177689,4475,undirected,0.13333333333333333
177689,104608,undirected,0.1607939702062887
177689,179381,undirected,0.1
177689,76277,undirected,0.08333333333333333
177689,194750,undirected,0.14285714285714285
177689,91304,undirected,0.1620560442264327
177689,48043,undirected,0.15697269705466138
177689,143980,undirected,0.25
177689,52967,undirected,0.22105461692869227
177689,197721,undirected,0.1
177689,161988,undirected,0.1
177689,91191,undirected,0.16126954539947397
177689,190525,undirected,0.125
177689,122290,undirected,0.13131503654052226
177689,42681,undirected,0.22156766344479586
177689,81736,undirected,0.16666158063646463
177689,157571,undirected,0.25
177689,110453,undirected,0.22269316362344446
177689,151,undirected,0.12369229821036407
177689,37957,undirected,0.125
177689,6641,undirected,0.2259818691446961
177689,192645,undirected,0.375
177689,5028,undirected,0.2145438121047877
177689,206317,undirected,0.125
177689,128153,undirected,0.15526293658084336
177689,181123,undirected,0.2
177689,69542,undirected,0.13333333333333333
177689,128488,undirected,0.24184941438942192
177689,165801,undirected,0.13251783128981584
177689,107130,undirected,0.16221225983883208
177689,84098,undirected,0.16666666666666666
177689,121061,undirected,0.125
177689,139632,undirected,0.125
177689,196125,undirected,0.375
177689,6989,undirected,0.3346755019467858
177689,77493,undirected,0.17160161824591103
177689,7341,undirected,0.26665278464647624
177689,204568,undirected,0.11091937479722175
177689,187861,undirected,0.1
177689,206955,undirected,0.1
177689,58107,undirected,0.12710140301853196
177689,172165,undirected,0.2791260808474217
177689,4951,undirected,0.3571702764858644
177689,170437,undirected,0.1
177689,193405,undirected,0.19449297700435306
177689,3783,undirected,0.17550186809136822
177689,192753,undirected,0.15157294934901472
177689,102171,undirected,0.1
177689,176923,undirected,0.12640987730383513
177689,157124,undirected,0.125
177689,61317,undirected,0.22086305214969307
177689,112729,undirected,0.1
177689,277,undirected,0.20322837329285878
177689,194156,undirected,0.125
177689,52413,undirected,0.1
177689,2396,undirected,0.15322698229886778
177689,6396,undirected,0.3331637028340951
177689,202453,undirected,0.3
177689,169894,undirected,0.125
177689,55814,undirected,0.2384239522234209
177689,138702,undirected,0.11160223210441822
177689,85796,undirected,0.1270170362449405
177689,102025,undirected,0.08333333333333333
177689,130482,undirected,0.2737899885577652
177689,180567,undirected,0.08333333333333333
177689,51917,undirected,0.3722037957287402
177689,554,undirected,0.2
177689,179167,undirected,0.2
177689,176355,undirected,0.14864003180412336
177689,167522,undirected,0.18353828555592527
177689,155076,undirected,0.19975899976183742
177689,87298,undirected,0.18231116057458283
177689,103598,undirected,0.125
177689,159303,undirected,0.16664102366833555
177689,227,undirected,0.13074409009212268
177689,190435,undirected,0.125
177689,193894,undirected,0.12910364316124767
177689,7266,undirected,0.1108650175396232
177689,69704,undirected,0.07142857142857142
177689,186435,undirected,0.16641005886756874
177689,47,undirected,0.4815825300144226
177689,201678,undirected,0.125
177689,189871,undirected,0.125
177689,118202,undirected,0.12014327660258148
177689,90154,undirected,0.4938325559899611
177689,3082,undirected,0.151934971375719
177689,84972,undirected,0.125
177689,199888,undirected,0.125
177689,99169,undirected,0.1
177689,2624,undirected,0.1824302581949195
177689,183989,undirected,0.1
177689,150042,undirected,0.125
177689,69729,undirected,0.07142857142857142
177689,160354,undirected,0.125
177689,88374,undirected,0.1607939702062887
177689,154262,undirected,0.1
177689,159329,undirected,0.125
177689,196283,undirected,0.08333333333333333
177689,68959,undirected,0.09465559377843988
177689,79471,undirected,0.125
177689,2001,undirected,0.126366523270816
177689,165161,undirected,0.125
177689,103749,undirected,0.125
177689,113933,undirected,0.2
177689,173965,undirected,0.16641005886756874
177689,127126,undirected,0.1
177689,129853,undirected,0.125
177689,51486,undirected,0.1475219710362255
177689,188875,undirected,0.1
177689,93563,undirected,0.15202652431398833
177689,176265,undirected,0.2
177689,196351,undirected,0.1
177689,154,undirected,0.2355318871452436
177689,161990,undirected,0.2493121068108618
177689,134029,undirected,0.08333333333333333
177689,178877,undirected,0.15000000000000002
177689,199970,undirected,0.125
177689,51380,undirected,0.15718952101150255
177689,130208,undirected,0.1
177689,142797,undirected,0.125
177689,197557,undirected,0.10937073813858929
177689,58803,undirected,0.303444786098423
177689,183055,undirected,0.16283873678967223
177689,164471,undirected,0.2
177689,191237,undirected,0.25
177689,108928,undirected,0.1487164646243385
177689,122333,undirected,0.2
177689,8927,undirected,0.08333333333333333
177689,188953,undirected,0.07142857142857142
177689,155495,undirected,0.08333333333333333
177689,176945,undirected,0.19636627713283386
177689,77615,undirected,0.25
177689,7937,undirected,0.23494805735628177
177689,8896,undirected,0.1
177689,190981,undirected,0.08333333333333333
177689,642,undirected,0.125
177689,85358,undirected,0.1
177689,134372,undirected,0.25
177689,74688,undirected,0.13199485659039728
177689,33669,undirected,0.14609929045703204
177689,3965,undirected,0.12501621549774342
177689,166126,undirected,0.3312945782245396
177689,8968,undirected,0.08886863225684916
177689,83232,undirected,0.1
177689,193363,undirected,0.11925695879998878
177689,179045,undirected,0.19042470346606583
177689,72113,undirected,0.16617574758359693
177689,3755,undirected,0.44259895836904994
177689,31437,undirected,0.22661325094164925
177689,57017,undirected,0.18212376905977729
177689,176685,undirected,0.15811388300841894
177689,189117,undirected,0.7504607074759119
177689,168962,undirected,0.37414392334118474
177689,134881,undirected,0.2353118484104575
177689,57370,undirected,0.12251723824103557
177689,1366,undirected,0.22707463121332142
177689,176175,undirected,0.15887177294988633
177689,185127,undirected,0.1
177689,170537,undirected,0.19401378069434064
177689,3433,undirected,0.12835345868718653
177689,4810,undirected,0.16388033416407666
177689,176903,undirected,0.3749313543027473
177689,196321,undirected,0.2
177689,6382,undirected,0.125
177689,202433,undirected,0.1240544523756122
177689,3951,undirected,0.1654556303389514
177689,165529,undirected,0.125
177689,4917,undirected,0.16666666666666666
177689,199155,undirected,0.08333333333333333
177689,5146,undirected,0.12425709417401465
177689,6820,undirected,0.6765013968204506
177689,69356,undirected,0.24960798758340602
177689,108007,undirected,0.125
177689,780,undirected,0.1305043563098068
177689,50821,undirected,0.2
177689,32799,undirected,0.1
177689,133547,undirected,0.16499158227686106
177689,197353,undirected,0.07142857142857142
177689,63853,undirected,0.12372058500221893
177689,141964,undirected,0.375
177689,185383,undirected,0.1
177689,144312,undirected,0.1
177689,175669,undirected,0.1770278248568727
177689,100442,undirected,0.09886860697919299
177689,3266,undirected,0.30714697991127243
177689,6809,undirected,0.16664102366833555
177689,73099,undirected,0.125
177689,47484,undirected,0.1
177689,110916,undirected,0.25
177689,133349,undirected,0.1664422374564054
177689,58246,undirected,0.19635367399569434
177689,8225,undirected,0.22561519556248646
177689,128161,undirected,0.25
177689,151487,undirected,0.08333333333333333
177689,180317,undirected,0.25870466670542186
177689,187875,undirected,0.1947757752577507
177689,183435,undirected,0.1
177689,1953,undirected,0.15777952855316252
177689,139655,undirected,0.5720525950652239
177689,5854,undirected,0.11889871640141772
177689,179779,undirected,0.1803263168968584
177689,3536,undirected,0.1519615967656465
177689,203547,undirected,0.1
177689,183847,undirected,0.1314688018458397
177689,164667,undirected,0.1569416509986492
177689,180117,undirected,0.125
177689,178345,undirected,0.14505790206237962
177689,81791,undirected,0.22278350049669585
177689,90719,undirected,0.22646934908794658
177689,6016,undirected,0.2741644525270612
177689,194448,undirected,0.18824382136657114
177689,91908,undirected,0.1
177689,1615,undirected,0.18539292733897714
177689,74306,undirected,0.13562224520112248
177689,3509,undirected,0.1979898987322333
177689,89732,undirected,0.16666666666666666
177689,197119,undirected,0.125
177689,87790,undirected,0.11091937479722175
177689,107987,undirected,0.1610782413543453
177689,45880,undirected,0.18662863352979037
177689,190835,undirected,0.125
177689,190167,undirected,0.15887177294988633
177689,197311,undirected,0.3339510850652562
175669,177469,undirected,0.3333011877781852
175669,61449,undirected,0.5
175669,201042,undirected,0.16666666666666666
175669,130182,undirected,0.16666666666666666
175669,25778,undirected,0.1
175669,130750,undirected,0.25
175669,186057,undirected,0.25
175669,198009,undirected,0.3333333333333333
175669,159749,undirected,0.25
175669,174457,undirected,0.16666666666666666
175669,158404,undirected,0.25
175669,172251,undirected,0.125
175669,136812,undirected,0.3333333333333333
175669,68848,undirected,0.1
175669,6611,undirected,0.25
175669,1968,undirected,0.2549678756035802
175669,187793,undirected,0.25
175669,192623,undirected,0.25
175669,183863,undirected,0.25
175669,88129,undirected,0.17524683238927538
175669,201282,undirected,0.25
175669,5294,undirected,0.125
175669,77189,undirected,0.16666666666666666
175669,3379,undirected,0.25
175669,3504,undirected,0.21502606053263196
175669,189775,undirected,0.16666666666666666
175669,116519,undirected,0.16666666666666666
175669,1816,undirected,0.16666666666666666
175669,3950,undirected,0.32686022523030667
175669,189909,undirected,0.3333333333333333
175669,197207,undirected,0.2222222222222222
175669,106059,undirected,0.16666666666666666
175669,198457,undirected,0.25
175669,31165,undirected,0.1
175669,183605,undirected,0.1
175669,1409,undirected,0.3266140259860859
175669,1228,undirected,0.336961292553649
175669,92522,undirected,0.25
175669,116102,undirected,0.25
175669,96693,undirected,0.25
175669,125589,undirected,0.16666666666666666
175669,668,undirected,0.25
175669,197297,undirected,0.25
175669,191775,undirected,0.16666666666666666
175669,100717,undirected,0.3333333333333333
175669,84985,undirected,0.125
175669,116869,undirected,0.5
175669,185611,undirected,0.25
175669,184061,undirected,0.25
175669,179653,undirected,0.25
